2.525000		0.019264	371.687557
2.550000		0.019269	371.688039
2.575000		0.019274	371.688520
2.600000		0.019279	371.689002
2.625000		0.019284	371.689484
2.650000		0.019289	371.689966
2.675000		0.019294	371.690449
2.700000		0.019299	371.690931
2.725000		0.019304	371.691414
2.750000		0.019309	371.691896
2.775000		0.019314	371.692379
2.800000		0.019319	371.692862
2.825000		0.019324	371.693345
2.850000		0.019329	371.693828
2.875000		0.019334	371.694311
2.900000		0.019339	371.694795
2.925000		0.019345	371.695278
2.950000		0.019350	371.695762
2.975000		0.019355	371.696246
3.000000		0.019360	371.696730
3.025000		0.019367	371.697214
3.050000		0.019375	371.697698
3.075000		0.019382	371.698183
3.100000		0.019389	371.698667
3.125000		0.019396	371.699152
3.150000		0.019403	371.699637
3.175000		0.019410	371.700122
3.200000		0.019417	371.700608
3.225000		0.019424	371.701093
3.250000		0.019430	371.701579
3.275000		0.019436	371.702065
3.300000		0.019443	371.702551
3.325000		0.019449	371.703037
3.350000		0.019455	371.703523
3.375000		0.019461	371.704009
3.400000		0.019468	371.704496
3.425000		0.019474	371.704983
3.450000		0.019480	371.705470
3.475000		0.019486	371.705957
3.500000		0.019493	371.706444
3.525000		0.019499	371.706932
3.550000		0.019505	371.707419
3.575000		0.019511	371.707907
3.600000		0.019518	371.708395
3.625000		0.019524	371.708883
3.650000		0.019530	371.709371
3.675000		0.019536	371.709859
3.700000		0.019542	371.710348
3.725000		0.019549	371.710836
3.750000		0.019555	371.711325
3.775000		0.019561	371.711814
3.800000		0.019567	371.712303
3.825000		0.019572	371.712792
3.850000		0.019578	371.713282
3.875000		0.019585	371.713771
3.900000		0.019592	371.714261
3.925000		0.019599	371.714751
3.950000		0.019606	371.715241
3.975000		0.019613	371.715731
4.000000		0.019621	371.716222
4.025000		0.019628	371.716712
4.050000		0.019635	371.717203
4.075000		0.019642	371.717694
4.100000		0.019649	371.718185
4.125000		0.019656	371.718676
4.150000		0.019663	371.719168
4.175000		0.019670	371.719660
4.200000		0.019677	371.720151
4.225000		0.019684	371.720643
4.250000		0.019691	371.721136
4.275000		0.019698	371.721628
4.300000		0.019705	371.722120
4.325000		0.019712	371.722613
4.350000		0.019719	371.723106
4.375000		0.019726	371.723599
4.400000		0.019733	371.724092
4.425000		0.019740	371.724586
4.450000		0.019747	371.725079
4.475000		0.019754	371.725573
4.500000		0.019761	371.726067
4.525000		0.019768	371.726561
4.550000		0.019775	371.727056
4.575000		0.019782	371.727550
4.600000		0.019789	371.728045
4.625000		0.019795	371.728539
4.650000		0.019798	371.729034
4.675000		0.019801	371.729529
4.700000		0.019805	371.730024
4.725000		0.019808	371.730520
4.750000		0.019812	371.731015
4.775000		0.019815	371.731510
4.800000		0.019818	371.732006
4.825000		0.019821	371.732501
4.850000		0.019823	371.732997
4.875000		0.019826	371.733492
4.900000		0.019829	371.733988
4.925000		0.019832	371.734484
4.950000		0.019834	371.734979
4.975000		0.019837	371.735475
5.000000		0.019840	371.735971
5.025000		0.019843	371.736467
5.050000		0.019845	371.736963
5.075000		0.019848	371.737460
5.100000		0.019851	371.737956
5.125000		0.019854	371.738452
5.150000		0.019856	371.738949
5.175000		0.019859	371.739445
5.200000		0.019862	371.739942
5.225000		0.019865	371.740438
5.250000		0.019868	371.740935
5.275000		0.019871	371.741432
5.300000		0.019874	371.741928
5.325000		0.019877	371.742425
5.350000		0.019880	371.742922
5.375000		0.019883	371.743419
5.400000		0.019886	371.743916
5.425000		0.019889	371.744414
5.450000		0.019892	371.744911
5.475000		0.019897	371.745408
5.500000		0.019908	371.745906
5.525000		0.019919	371.746404
5.550000		0.019930	371.746902
5.575000		0.019941	371.747400
5.600000		0.019952	371.747899
5.625000		0.019963	371.748398
5.650000		0.019974	371.748897
5.675000		0.019985	371.749396
5.700000		0.019996	371.749896
5.725000		0.020007	371.750396
5.750000		0.020018	371.750896
5.775000		0.020028	371.751397
5.800000		0.020039	371.751898
5.825000		0.020050	371.752399
5.850000		0.020060	371.752900
5.875000		0.020070	371.753402
5.900000		0.020081	371.753904
5.925000		0.020091	371.754406
5.950000		0.020101	371.754908
5.975000		0.020111	371.755411
6.000000		0.020122	371.755914
6.025000		0.020132	371.756417
6.050000		0.020142	371.756921
6.075000		0.020152	371.757424
6.100000		0.020163	371.757928
6.125000		0.020173	371.758432
6.150000		0.020183	371.758937
6.175000		0.020194	371.759441
6.200000		0.020204	371.759946
6.225000		0.020215	371.760452
6.250000		0.020225	371.760957
6.275000		0.020236	371.761463
6.300000		0.020248	371.761969
6.325000		0.020261	371.762475
6.350000		0.020274	371.762982
6.375000		0.020287	371.763489
6.400000		0.020299	371.763996
6.425000		0.020312	371.764504
6.450000		0.020324	371.765012
6.475000		0.020337	371.765520
6.500000		0.020349	371.766029
6.525000		0.020362	371.766538
6.550000		0.020374	371.767047
6.575000		0.020387	371.767556
6.600000		0.020399	371.768066
6.625000		0.020412	371.768576
6.650000		0.020425	371.769087
6.675000		0.020437	371.769598
6.700000		0.020450	371.770109
6.725000		0.020462	371.770620
6.750000		0.020474	371.771132
6.775000		0.020487	371.771644
6.800000		0.020499	371.772156
6.825000		0.020512	371.772669
6.850000		0.020524	371.773182
6.875000		0.020536	371.773695
6.900000		0.020547	371.774208
6.925000		0.020559	371.774722
6.950000		0.020571	371.775236
6.975000		0.020582	371.775751
7.000000		0.020594	371.776266
7.025000		0.020606	371.776781
7.050000		0.020618	371.777296
7.075000		0.020629	371.777811
7.100000		0.020641	371.778327
7.125000		0.020653	371.778843
7.150000		0.020664	371.779360
7.175000		0.020676	371.779877
7.200000		0.020688	371.780394
7.225000		0.020699	371.780911
7.250000		0.020711	371.781429
7.275000		0.020723	371.781947
7.300000		0.020735	371.782465
7.325000		0.020747	371.782983
7.350000		0.020759	371.783502
7.375000		0.020768	371.784021
7.400000		0.020775	371.784541
7.425000		0.020782	371.785060
7.450000		0.020789	371.785580
7.475000		0.020796	371.786100
7.500000		0.020803	371.786620
7.525000		0.020810	371.787140
7.550000		0.020817	371.787660
7.575000		0.020824	371.788181
7.600000		0.020831	371.788701
7.625000		0.020838	371.789222
7.650000		0.020845	371.789743
7.675000		0.020852	371.790264
7.700000		0.020859	371.790786
7.725000		0.020866	371.791307
7.750000		0.020873	371.791829
7.775000		0.020880	371.792351
7.800000		0.020887	371.792873
7.825000		0.020894	371.793395
7.850000		0.020901	371.793918
7.875000		0.020908	371.794440
7.900000		0.020915	371.794963
7.925000		0.020921	371.795486
7.950000		0.020927	371.796009
7.975000		0.020933	371.796533
8.000000		0.020940	371.797056
8.025000		0.020946	371.797579
8.050000		0.020954	371.798103
8.075000		0.020962	371.798627
8.100000		0.020970	371.799151
8.125000		0.020977	371.799676
8.150000		0.020985	371.800200
8.175000		0.020993	371.800725
8.200000		0.021001	371.801250
8.225000		0.021008	371.801775
8.250000		0.021016	371.802300
8.275000		0.021024	371.802826
8.300000		0.021031	371.803351
8.325000		0.021040	371.803877
8.350000		0.021048	371.804403
8.375000		0.021056	371.804930
8.400000		0.021064	371.805456
8.425000		0.021073	371.805983
8.450000		0.021081	371.806510
8.475000		0.021090	371.807037
8.500000		0.021098	371.807564
8.525000		0.021106	371.808092
8.550000		0.021115	371.808620
8.575000		0.021123	371.809148
8.600000		0.021131	371.809676
8.625000		0.021140	371.810204
8.650000		0.021148	371.810733
8.675000		0.021156	371.811262
8.700000		0.021165	371.811791
8.725000		0.021173	371.812320
8.750000		0.021181	371.812849
8.775000		0.021190	371.813379
8.800000		0.021198	371.813909
8.825000		0.021206	371.814439
8.850000		0.021215	371.814969
8.875000		0.021223	371.815500
8.900000		0.021231	371.816030
8.925000		0.021239	371.816561
8.950000		0.021248	371.817092
8.975000		0.021256	371.817624
9.000000		0.021263	371.818155
9.025000		0.021271	371.818687
9.050000		0.021278	371.819219
9.075000		0.021286	371.819751
9.100000		0.021293	371.820283
9.125000		0.021300	371.820815
9.150000		0.021307	371.821348
9.175000		0.021315	371.821881
9.200000		0.021322	371.822414
9.225000		0.021329	371.822947
9.250000		0.021336	371.823480
9.275000		0.021344	371.824014
9.300000		0.021351	371.824547
9.325000		0.021358	371.825081
9.350000		0.021365	371.825615
9.375000		0.021373	371.826149
9.400000		0.021380	371.826684
9.425000		0.021388	371.827218
9.450000		0.021395	371.827753
9.475000		0.021403	371.828288
9.500000		0.021411	371.828823
9.525000		0.021419	371.829359
9.550000		0.021427	371.829894
9.575000		0.021435	371.830430
9.600000		0.021443	371.830966
9.625000		0.021451	371.831502
9.650000		0.021459	371.832039
9.675000		0.021467	371.832575
9.700000		0.021474	371.833112
9.725000		0.021482	371.833649
9.750000		0.021490	371.834186
9.775000		0.021498	371.834723
9.800000		0.021506	371.835261
9.825000		0.021514	371.835799
9.850000		0.021522	371.836337
9.875000		0.021531	371.836875
9.900000		0.021540	371.837413
9.925000		0.021550	371.837952
9.950000		0.021559	371.838491
9.975000		0.021568	371.839030
10.000000		0.021577	371.839569
10.025000		0.021586	371.840109
10.050000		0.021595	371.840648
10.075000		0.021604	371.841188
10.100000		0.021614	371.841729
10.125000		0.021622	371.842269
10.150000		0.021630	371.842810
10.175000		0.021639	371.843350
10.200000		0.021647	371.843892
10.225000		0.021655	371.844433
10.250000		0.021664	371.844974
10.275000		0.021672	371.845516
10.300000		0.021680	371.846058
10.325000		0.021688	371.846600
10.350000		0.021697	371.847142
10.375000		0.021705	371.847685
10.400000		0.021713	371.848228
10.425000		0.021722	371.848771
10.450000		0.021730	371.849314
10.475000		0.021738	371.849857
10.500000		0.021746	371.850401
10.525000		0.021755	371.850944
10.550000		0.021764	371.851488
10.575000		0.021773	371.852033
10.600000		0.021782	371.852577
10.625000		0.021791	371.853122
10.650000		0.021800	371.853666
10.675000		0.021809	371.854212
10.700000		0.021817	371.854757
10.725000		0.021826	371.855302
10.750000		0.021835	371.855848
10.775000		0.021844	371.856394
10.800000		0.021853	371.856940
10.825000		0.021862	371.857487
10.850000		0.021871	371.858034
10.875000		0.021880	371.858580
10.900000		0.021889	371.859128
10.925000		0.021898	371.859675
10.950000		0.021907	371.860222
10.975000		0.021915	371.860770
11.000000		0.021924	371.861318
11.025000		0.021933	371.861866
11.050000		0.021941	371.862415
11.075000		0.021950	371.862963
11.100000		0.021958	371.863512
11.125000		0.021967	371.864061
11.150000		0.021975	371.864611
11.175000		0.021984	371.865160
11.200000		0.021992	371.865710
11.225000		0.022001	371.866260
11.250000		0.022009	371.866810
11.275000		0.022017	371.867360
11.300000		0.022024	371.867911
11.325000		0.022031	371.868461
11.350000		0.022038	371.869012
11.375000		0.022045	371.869563
11.400000		0.022052	371.870115
11.425000		0.022059	371.870666
11.450000		0.022066	371.871218
11.475000		0.022073	371.871769
11.500000		0.022080	371.872321
11.525000		0.022087	371.872873
11.550000		0.022094	371.873426
11.575000		0.022101	371.873978
11.600000		0.022108	371.874531
11.625000		0.022115	371.875083
11.650000		0.022122	371.875636
11.675000		0.022129	371.876189
11.700000		0.022136	371.876743
11.725000		0.022144	371.877296
11.750000		0.022151	371.877850
11.775000		0.022159	371.878404
11.800000		0.022166	371.878958
11.825000		0.022175	371.879512
11.850000		0.022184	371.880067
11.875000		0.022193	371.880621
11.900000		0.022202	371.881176
11.925000		0.022210	371.881731
11.950000		0.022219	371.882287
11.975000		0.022228	371.882842
12.000000		0.022237	371.883398
12.025000		0.022245	371.883954
12.050000		0.022254	371.884510
12.075000		0.022263	371.885067
12.100000		0.022271	371.885624
12.125000		0.022280	371.886181
12.150000		0.022289	371.886738
12.175000		0.022297	371.887295
12.200000		0.022306	371.887852
12.225000		0.022315	371.888410
12.250000		0.022323	371.888968
12.275000		0.022332	371.889526
12.300000		0.022340	371.890085
12.325000		0.022349	371.890643
12.350000		0.022357	371.891202
12.375000		0.022366	371.891761
12.400000		0.022374	371.892321
12.425000		0.022382	371.892880
12.450000		0.022388	371.893440
12.475000		0.022395	371.893999
12.500000		0.022401	371.894559
12.525000		0.022407	371.895119
12.550000		0.022414	371.895680
12.575000		0.022420	371.896240
12.600000		0.022426	371.896801
12.625000		0.022433	371.897361
12.650000		0.022439	371.897922
12.675000		0.022446	371.898483
12.700000		0.022452	371.899045
12.725000		0.022458	371.899606
12.750000		0.022464	371.900168
12.775000		0.022470	371.900729
12.800000		0.022477	371.901291
12.825000		0.022483	371.901853
12.850000		0.022489	371.902415
12.875000		0.022495	371.902977
12.900000		0.022502	371.903540
12.925000		0.022509	371.904103
12.950000		0.022515	371.904665
12.975000		0.022522	371.905228
13.000000		0.022529	371.905791
13.025000		0.022535	371.906355
13.050000		0.022542	371.906918
13.075000		0.022549	371.907482
13.100000		0.022555	371.908046
13.125000		0.022562	371.908610
13.150000		0.022569	371.909174
13.175000		0.022576	371.909738
13.200000		0.022582	371.910303
13.225000		0.022589	371.910867
13.250000		0.022595	371.911432
13.275000		0.022602	371.911997
13.300000		0.022608	371.912562
13.325000		0.022615	371.913127
13.350000		0.022621	371.913693
13.375000		0.022627	371.914258
13.400000		0.022634	371.914824
13.425000		0.022640	371.915390
13.450000		0.022647	371.915956
13.475000		0.022653	371.916522
13.500000		0.022659	371.917089
13.525000		0.022666	371.917655
13.550000		0.022672	371.918222
13.575000		0.022678	371.918789
13.600000		0.022684	371.919356
13.625000		0.022690	371.919923
13.650000		0.022696	371.920491
13.675000		0.022701	371.921058
13.700000		0.022706	371.921626
13.725000		0.022711	371.922193
13.750000		0.022716	371.922761
13.775000		0.022721	371.923329
13.800000		0.022726	371.923897
13.825000		0.022731	371.924465
13.850000		0.022736	371.925034
13.875000		0.022742	371.925602
13.900000		0.022748	371.926171
13.925000		0.022754	371.926740
13.950000		0.022761	371.927309
13.975000		0.022767	371.927878
14.000000		0.022773	371.928447
14.025000		0.022779	371.929016
14.050000		0.022786	371.929586
14.075000		0.022792	371.930156
14.100000		0.022798	371.930725
14.125000		0.022805	371.931295
14.150000		0.022812	371.931866
14.175000		0.022818	371.932436
14.200000		0.022825	371.933007
14.225000		0.022832	371.933577
14.250000		0.022839	371.934148
14.275000		0.022846	371.934719
14.300000		0.022853	371.935290
14.325000		0.022859	371.935862
14.350000		0.022866	371.936433
14.375000		0.022873	371.937005
14.400000		0.022880	371.937577
14.425000		0.022887	371.938149
14.450000		0.022893	371.938721
14.475000		0.022900	371.939294
14.500000		0.022907	371.939866
14.525000		0.022914	371.940439
14.550000		0.022920	371.941012
14.575000		0.022927	371.941585
14.600000		0.022934	371.942158
14.625000		0.022941	371.942732
14.650000		0.022948	371.943306
14.675000		0.022954	371.943879
14.700000		0.022961	371.944453
14.725000		0.022968	371.945027
14.750000		0.022974	371.945602
14.775000		0.022981	371.946176
14.800000		0.022988	371.946751
14.825000		0.022994	371.947325
14.850000		0.023001	371.947900
14.875000		0.023008	371.948476
14.900000		0.023015	371.949051
14.925000		0.023021	371.949626
14.950000		0.023027	371.950202
14.975000		0.023033	371.950778
15.000000		0.023039	371.951354
15.025000		0.023045	371.951930
15.050000		0.023051	371.952506
15.075000		0.023058	371.953082
15.100000		0.023064	371.953659
15.125000		0.023070	371.954235
15.150000		0.023075	371.954812
15.175000		0.023081	371.955389
15.200000		0.023087	371.955966
15.225000		0.023093	371.956543
15.250000		0.023099	371.957121
15.275000		0.023105	371.957698
15.300000		0.023111	371.958276
15.325000		0.023117	371.958854
15.350000		0.023123	371.959432
15.375000		0.023129	371.960010
15.400000		0.023135	371.960588
15.425000		0.023142	371.961167
15.450000		0.023148	371.961746
15.475000		0.023155	371.962324
15.500000		0.023162	371.962903
15.525000		0.023168	371.963482
15.550000		0.023175	371.964062
15.575000		0.023181	371.964641
15.600000		0.023188	371.965221
15.625000		0.023194	371.965801
15.650000		0.023201	371.966381
15.675000		0.023207	371.966961
15.700000		0.023214	371.967541
15.725000		0.023220	371.968121
15.750000		0.023227	371.968702
15.775000		0.023233	371.969283
15.800000		0.023240	371.969864
15.825000		0.023246	371.970445
15.850000		0.023253	371.971026
15.875000		0.023259	371.971607
15.900000		0.023266	371.972189
15.925000		0.023272	371.972771
15.950000		0.023279	371.973352
15.975000		0.023285	371.973934
16.000000		0.023291	371.974517
16.025000		0.023298	371.975099
16.050000		0.023304	371.975682
16.075000		0.023312	371.976264
16.100000		0.023319	371.976847
16.125000		0.023327	371.977430
16.150000		0.023335	371.978013
16.175000		0.023343	371.978597
16.200000		0.023351	371.979181
16.225000		0.023358	371.979764
16.250000		0.023365	371.980349
16.275000		0.023372	371.980933
16.300000		0.023379	371.981517
16.325000		0.023387	371.982102
16.350000		0.023394	371.982686
16.375000		0.023401	371.983271
16.400000		0.023408	371.983857
16.425000		0.023415	371.984442
16.450000		0.023423	371.985027
16.475000		0.023430	371.985613
16.500000		0.023437	371.986199
16.525000		0.023444	371.986785
16.550000		0.023451	371.987371
16.575000		0.023459	371.987957
16.600000		0.023466	371.988544
16.625000		0.023473	371.989131
16.650000		0.023480	371.989718
16.675000		0.023487	371.990305
16.700000		0.023494	371.990892
16.725000		0.023502	371.991479
16.750000		0.023509	371.992067
16.775000		0.023517	371.992655
16.800000		0.023525	371.993243
16.825000		0.023532	371.993831
16.850000		0.023540	371.994419
16.875000		0.023548	371.995008
16.900000		0.023556	371.995597
16.925000		0.023563	371.996186
16.950000		0.023571	371.996775
16.975000		0.023579	371.997364
17.000000		0.023586	371.997954
17.025000		0.023594	371.998544
17.050000		0.023602	371.999134
17.075000		0.023609	371.999724
17.100000		0.023617	372.000314
17.125000		0.023625	372.000905
17.150000		0.023632	372.001495
17.175000		0.023640	372.002086
17.200000		0.023648	372.002677
17.225000		0.023655	372.003269
17.250000		0.023663	372.003860
17.275000		0.023670	372.004452
17.300000		0.023678	372.005044
17.325000		0.023685	372.005636
17.350000		0.023693	372.006228
17.375000		0.023700	372.006820
17.400000		0.023708	372.007413
17.425000		0.023715	372.008006
17.450000		0.023722	372.008599
17.475000		0.023730	372.009192
17.500000		0.023737	372.009785
17.525000		0.023745	372.010379
17.550000		0.023752	372.010972
17.575000		0.023759	372.011566
17.600000		0.023766	372.012160
17.625000		0.023773	372.012755
17.650000		0.023780	372.013349
17.675000		0.023787	372.013944
17.700000		0.023793	372.014538
17.725000		0.023800	372.015133
17.750000		0.023807	372.015728
17.775000		0.023814	372.016324
17.800000		0.023821	372.016919
17.825000		0.023828	372.017515
17.850000		0.023835	372.018110
17.875000		0.023842	372.018706
17.900000		0.023849	372.019303
17.925000		0.023855	372.019899
17.950000		0.023862	372.020495
17.975000		0.023869	372.021092
18.000000		0.023876	372.021689
18.025000		0.023883	372.022286
18.050000		0.023890	372.022883
18.075000		0.023897	372.023480
18.100000		0.023904	372.024078
18.125000		0.023911	372.024675
18.150000		0.023919	372.025273
18.175000		0.023926	372.025871
18.200000		0.023934	372.026470
18.225000		0.023941	372.027068
18.250000		0.023948	372.027667
18.275000		0.023956	372.028265
18.300000		0.023963	372.028864
18.325000		0.023969	372.029464
18.350000		0.023974	372.030063
18.375000		0.023980	372.030662
18.400000		0.023985	372.031262
18.425000		0.023993	372.031862
18.450000		0.024000	372.032462
18.475000		0.024007	372.033062
18.500000		0.024015	372.033662
18.525000		0.024022	372.034262
18.550000		0.024029	372.034863
18.575000		0.024036	372.035464
18.600000		0.024044	372.036065
18.625000		0.024051	372.036666
18.650000		0.024058	372.037267
18.675000		0.024065	372.037869
18.700000		0.024073	372.038471
18.725000		0.024080	372.039073
18.750000		0.024087	372.039675
18.775000		0.024094	372.040277
18.800000		0.024102	372.040879
18.825000		0.024109	372.041482
18.850000		0.024116	372.042085
18.875000		0.024123	372.042688
18.900000		0.024130	372.043291
18.925000		0.024137	372.043894
18.950000		0.024144	372.044498
18.975000		0.024151	372.045102
19.000000		0.024158	372.045705
19.025000		0.024164	372.046309
19.050000		0.024171	372.046914
19.075000		0.024178	372.047518
19.100000		0.024185	372.048122
19.125000		0.024191	372.048727
19.150000		0.024198	372.049332
19.175000		0.024205	372.049937
19.200000		0.024212	372.050542
19.225000		0.024218	372.051148
19.250000		0.024225	372.051753
19.275000		0.024232	372.052359
19.300000		0.024239	372.052965
19.325000		0.024245	372.053571
19.350000		0.024252	372.054177
19.375000		0.024259	372.054783
19.400000		0.024265	372.055390
19.425000		0.024272	372.055997
19.450000		0.024279	372.056604
19.475000		0.024286	372.057211
19.500000		0.024293	372.057818
19.525000		0.024300	372.058425
19.550000		0.024307	372.059033
19.575000		0.024314	372.059641
19.600000		0.024321	372.060249
19.625000		0.024329	372.060857
19.650000		0.024336	372.061465
19.675000		0.024343	372.062074
19.700000		0.024350	372.062682
19.725000		0.024357	372.063291
19.750000		0.024364	372.063900
19.775000		0.024372	372.064509
19.800000		0.024379	372.065119
19.825000		0.024386	372.065728
19.850000		0.024393	372.066338
19.875000		0.024400	372.066948
19.900000		0.024407	372.067558
19.925000		0.024414	372.068168
19.950000		0.024422	372.068779
19.975000		0.024429	372.069389
20.000000		0.024436	372.070000
20.025000		0.024443	372.070611
20.050000		0.024450	372.071222
20.075000		0.024457	372.071834
20.100000		0.024464	372.072445
20.125000		0.024471	372.073057
20.150000		0.024478	372.073669
20.175000		0.024485	372.074281
20.200000		0.024492	372.074893
20.225000		0.024499	372.075505
20.250000		0.024506	372.076118
20.275000		0.024513	372.076731
20.300000		0.024520	372.077343
20.325000		0.024527	372.077957
20.350000		0.024534	372.078570
20.375000		0.024541	372.079183
20.400000		0.024547	372.079797
20.425000		0.024554	372.080411
20.450000		0.024560	372.081025
20.475000		0.024567	372.081639
20.500000		0.024574	372.082253
20.525000		0.024580	372.082867
20.550000		0.024587	372.083482
20.575000		0.024593	372.084097
20.600000		0.024600	372.084712
20.625000		0.024606	372.085327
20.650000		0.024613	372.085942
20.675000		0.024620	372.086557
20.700000		0.024626	372.087173
20.725000		0.024633	372.087789
20.750000		0.024639	372.088404
20.775000		0.024646	372.089021
20.800000		0.024652	372.089637
20.825000		0.024659	372.090253
20.850000		0.024665	372.090870
20.875000		0.024672	372.091486
20.900000		0.024680	372.092103
20.925000		0.024691	372.092720
20.950000		0.024703	372.093338
20.975000		0.024718	372.093956
21.000000		0.024733	372.094574
21.025000		0.024748	372.095192
21.050000		0.024763	372.095811
21.075000		0.024777	372.096430
21.100000		0.024792	372.097050
21.125000		0.024807	372.097670
21.150000		0.024822	372.098290
