-2.000000		0.000033
-1.958304		0.000033
-1.916608		0.000033
-1.874912		0.000033
-1.833217		0.000033
-1.791521		0.000033
-1.749825		0.000033
-1.708129		0.000034
-1.666433		0.000034
-1.624737		0.000034
-1.583041		0.000034
-1.541346		0.000034
-1.499650		0.000034
-1.457954		0.000034
-1.416258		0.000034
-1.374562		0.000034
-1.332866		0.000034
-1.291170		0.000034
-1.249475		0.000034
-1.207779		0.000034
-1.166083		0.000034
-1.124387		0.000034
-1.082691		0.000034
-1.040995		0.000034
-0.999300		0.000034
-0.957604		0.000034
-0.915908		0.000034
-0.874212		0.000034
-0.832516		0.000034
-0.790820		0.000034
-0.749124		0.000034
-0.707429		0.000034
-0.665733		0.000034
-0.624037		0.000034
-0.582341		0.000034
-0.540645		0.000034
-0.498949		0.000034
-0.457253		0.000034
-0.415558		0.000034
-0.373862		0.000034
-0.332166		0.000034
-0.290470		0.000035
-0.248774		0.000035
-0.207078		0.000035
-0.165382		0.000035
-0.123687		0.000035
-0.081991		0.000035
-0.040295		0.000035
0.001401		0.000035
0.043097		0.000035
0.084793		0.000035
0.126489		0.000035
0.168184		0.000035
0.209880		0.000035
0.251576		0.000035
0.293272		0.000035
0.334968		0.000035
0.376664		0.000035
0.418360		0.000035
0.460055		0.000035
0.501751		0.000035
0.543447		0.000035
0.585143		0.000035
0.626839		0.000035
0.668535		0.000035
0.710230		0.000035
0.751926		0.000035
0.793622		0.000035
0.835318		0.000035
0.877014		0.000035
0.918710		0.000035
0.960406		0.000035
1.002101		0.000035
1.043797		0.000035
1.085493		0.000036
1.127189		0.000036
1.168885		0.000036
1.210581		0.000036
1.252277		0.000036
1.293972		0.000036
1.335668		0.000036
1.377364		0.000036
1.419060		0.000036
1.460756		0.000036
1.502452		0.000036
1.544148		0.000036
1.585843		0.000036
1.627539		0.000036
1.669235		0.000036
1.710931		0.000036
1.752627		0.000036
1.794323		0.000036
1.836019		0.000036
1.877714		0.000036
1.919410		0.000036
1.961106		0.000036
2.002802		0.000036
2.044498		0.000036
2.086194		0.000036
2.127890		0.000036
2.169585		0.000036
2.211281		0.000036
2.252977		0.000036
2.294673		0.000036
2.336369		0.000036
2.378065		0.000036
2.419760		0.000037
2.461456		0.000037
2.503152		0.000037
2.544848		0.000037
2.586544		0.000037
2.628240		0.000037
2.669936		0.000037
2.711631		0.000037
2.753327		0.000037
2.795023		0.000037
2.836719		0.000037
2.878415		0.000037
2.920111		0.000037
2.961807		0.000037
3.003502		0.000037
3.045198		0.000037
3.086894		0.000037
3.128590		0.000037
3.170286		0.000037
3.211982		0.000037
3.253678		0.000037
3.295373		0.000037
3.337069		0.000037
3.378765		0.000037
3.420461		0.000037
3.462157		0.000037
3.503853		0.000037
3.545549		0.000037
3.587244		0.000037
3.628940		0.000037
3.670636		0.000037
3.712332		0.000037
3.754028		0.000038
3.795724		0.000038
3.837420		0.000038
3.879115		0.000038
3.920811		0.000038
3.962507		0.000038
4.004203		0.000038
4.045899		0.000038
4.087595		0.000038
4.129291		0.000038
4.170986		0.000038
4.212682		0.000038
4.254378		0.000038
4.296074		0.000038
4.337770		0.000038
4.379466		0.000038
4.421161		0.000038
4.462857		0.000038
4.504553		0.000038
4.546249		0.000038
4.587945		0.000038
4.629641		0.000038
4.671337		0.000038
4.713032		0.000038
4.754728		0.000038
4.796424		0.000038
4.838120		0.000038
4.879816		0.000038
4.921512		0.000038
4.963208		0.000038
5.004903		0.000038
5.046599		0.000039
5.088295		0.000039
5.129991		0.000039
5.171687		0.000039
5.213383		0.000039
5.255079		0.000039
5.296774		0.000039
5.338470		0.000039
5.380166		0.000039
5.421862		0.000039
5.463558		0.000039
5.505254		0.000039
5.546950		0.000039
5.588645		0.000039
5.630341		0.000039
5.672037		0.000039
5.713733		0.000039
5.755429		0.000039
5.797125		0.000039
5.838821		0.000039
5.880516		0.000039
5.922212		0.000039
5.963908		0.000039
6.005604		0.000039
6.047300		0.000039
6.088996		0.000039
6.130691		0.000039
6.172387		0.000039
6.214083		0.000039
6.255779		0.000039
6.297475		0.000039
6.339171		0.000040
6.380867		0.000040
6.422562		0.000040
6.464258		0.000040
6.505954		0.000040
6.547650		0.000040
6.589346		0.000040
6.631042		0.000040
6.672738		0.000040
6.714433		0.000040
6.756129		0.000040
6.797825		0.000040
6.839521		0.000040
6.881217		0.000040
6.922913		0.000040
6.964609		0.000040
7.006304		0.000040
7.048000		0.000040
7.089696		0.000040
7.131392		0.000040
7.173088		0.000040
7.214784		0.000040
7.256480		0.000040
7.298175		0.000040
7.339871		0.000040
7.381567		0.000040
7.423263		0.000040
7.464959		0.000040
7.506655		0.000040
7.548351		0.000040
7.590046		0.000040
7.631742		0.000041
7.673438		0.000041
7.715134		0.000041
7.756830		0.000041
7.798526		0.000041
7.840221		0.000041
7.881917		0.000041
7.923613		0.000041
7.965309		0.000041
8.007005		0.000041
8.048701		0.000041
8.090397		0.000041
8.132092		0.000041
8.173788		0.000041
8.215484		0.000041
8.257180		0.000041
8.298876		0.000041
8.340572		0.000041
8.382268		0.000041
8.423963		0.000041
8.465659		0.000041
8.507355		0.000041
8.549051		0.000041
8.590747		0.000041
8.632443		0.000041
8.674139		0.000041
8.715834		0.000041
8.757530		0.000041
8.799226		0.000041
8.840922		0.000041
8.882618		0.000042
8.924314		0.000042
8.966010		0.000042
9.007705		0.000042
9.049401		0.000042
9.091097		0.000042
9.132793		0.000042
9.174489		0.000042
9.216185		0.000042
9.257881		0.000042
9.299576		0.000042
9.341272		0.000042
9.382968		0.000042
9.424664		0.000042
9.466360		0.000042
9.508056		0.000042
9.549751		0.000042
9.591447		0.000042
9.633143		0.000042
9.674839		0.000042
9.716535		0.000042
9.758231		0.000042
9.799927		0.000042
9.841622		0.000042
9.883318		0.000042
9.925014		0.000042
9.966710		0.000042
10.008406		0.000042
10.050102		0.000042
10.091798		0.000042
10.133493		0.000043
10.175189		0.000043
10.216885		0.000043
10.258581		0.000043
10.300277		0.000043
10.341973		0.000043
10.383669		0.000043
10.425364		0.000043
10.467060		0.000043
10.508756		0.000043
10.550452		0.000043
10.592148		0.000043
10.633844		0.000043
10.675540		0.000043
10.717235		0.000043
10.758931		0.000043
10.800627		0.000043
10.842323		0.000043
10.884019		0.000043
10.925715		0.000043
10.967411		0.000043
11.009106		0.000043
11.050802		0.000043
11.092498		0.000043
11.134194		0.000043
11.175890		0.000043
11.217586		0.000043
11.259281		0.000043
11.300977		0.000043
11.342673		0.000043
11.384369		0.000044
11.426065		0.000044
11.467761		0.000044
11.509457		0.000044
11.551152		0.000044
11.592848		0.000044
11.634544		0.000044
11.676240		0.000044
11.717936		0.000044
11.759632		0.000044
11.801328		0.000044
11.843023		0.000044
11.884719		0.000044
11.926415		0.000044
11.968111		0.000044
12.009807		0.000044
12.051503		0.000044
12.093199		0.000044
12.134894		0.000044
12.176590		0.000044
12.218286		0.000044
12.259982		0.000044
12.301678		0.000044
12.343374		0.000044
12.385070		0.000044
12.426765		0.000044
12.468461		0.000044
12.510157		0.000044
12.551853		0.000044
12.593549		0.000045
12.635245		0.000045
12.676941		0.000045
12.718636		0.000045
12.760332		0.000045
12.802028		0.000045
12.843724		0.000045
12.885420		0.000045
12.927116		0.000045
12.968811		0.000045
13.010507		0.000045
13.052203		0.000045
13.093899		0.000045
13.135595		0.000045
13.177291		0.000045
13.218987		0.000045
13.260682		0.000045
13.302378		0.000045
13.344074		0.000045
13.385770		0.000045
13.427466		0.000045
13.469162		0.000045
13.510858		0.000045
13.552553		0.000045
13.594249		0.000045
13.635945		0.000045
13.677641		0.000045
13.719337		0.000045
13.761033		0.000045
13.802729		0.000046
13.844424		0.000046
13.886120		0.000046
13.927816		0.000046
13.969512		0.000046
14.011208		0.000046
14.052904		0.000046
14.094600		0.000046
14.136295		0.000046
14.177991		0.000046
14.219687		0.000046
14.261383		0.000046
14.303079		0.000046
14.344775		0.000046
14.386471		0.000046
14.428166		0.000046
14.469862		0.000046
14.511558		0.000046
14.553254		0.000046
14.594950		0.000046
14.636646		0.000046
14.678342		0.000046
14.720037		0.000046
14.761733		0.000046
14.803429		0.000046
14.845125		0.000046
14.886821		0.000046
14.928517		0.000046
14.970212		0.000046
15.011908		0.000047
15.053604		0.000047
15.095300		0.000047
15.136996		0.000047
15.178692		0.000047
15.220388		0.000047
15.262083		0.000047
15.303779		0.000047
15.345475		0.000047
15.387171		0.000047
15.428867		0.000047
15.470563		0.000047
15.512259		0.000047
15.553954		0.000047
15.595650		0.000047
15.637346		0.000047
15.679042		0.000047
15.720738		0.000047
15.762434		0.000047
15.804130		0.000047
15.845825		0.000047
15.887521		0.000047
15.929217		0.000047
15.970913		0.000047
16.012609		0.000047
16.054305		0.000047
16.096001		0.000047
16.137696		0.000047
16.179392		0.000048
16.221088		0.000048
16.262784		0.000048
16.304480		0.000048
16.346176		0.000048
16.387872		0.000048
16.429567		0.000048
16.471263		0.000048
16.512959		0.000048
16.554655		0.000048
16.596351		0.000048
16.638047		0.000048
16.679742		0.000048
16.721438		0.000048
16.763134		0.000048
16.804830		0.000048
16.846526		0.000048
16.888222		0.000048
16.929918		0.000048
16.971613		0.000048
17.013309		0.000048
17.055005		0.000048
17.096701		0.000048
17.138397		0.000048
17.180093		0.000048
17.221789		0.000048
17.263484		0.000048
17.305180		0.000048
17.346876		0.000048
17.388572		0.000049
17.430268		0.000049
17.471964		0.000049
17.513660		0.000049
17.555355		0.000049
17.597051		0.000049
17.638747		0.000049
17.680443		0.000049
17.722139		0.000049
17.763835		0.000049
17.805531		0.000049
17.847226		0.000049
17.888922		0.000049
17.930618		0.000049
17.972314		0.000049
18.014010		0.000049
18.055706		0.000049
18.097402		0.000049
18.139097		0.000049
18.180793		0.000049
18.222489		0.000049
18.264185		0.000049
18.305881		0.000049
18.347577		0.000049
18.389272		0.000049
18.430968		0.000049
18.472664		0.000049
18.514360		0.000050
