LAMMPS data file via write_data, version 7 Aug 2019, timestep = 47235

4902 atoms
6 atom types

-4.8258868398706778e-01 9.5378847343287518e+01 xlo xhi
-4.1793405987484145e-01 8.2600504775674608e+01 ylo yhi
0.0000000000000000e+00 1.0000000000000000e+02 zlo zhi
4.7930718026314601e+01 0.0000000000000000e+00 0.0000000000000000e+00 xy xz yz

Masses

1 183.84
2 78.96
3 78.96
4 183.84
5 78.96
6 78.96

Atoms # atomic

71 2 1.2910650248550192e+02 6.2925170628028205e+01 4.1226289813315917e+00 -1 0 0
72 3 1.2911924710045915e+02 6.2928991654641791e+01 7.2359889641408008e+00 -1 0 0
73 2 1.3200713078892161e+02 6.4531820462874038e+01 4.1045277454518052e+00 -1 0 0
74 3 1.3201775108142797e+02 6.4543053076196060e+01 7.2179441632433310e+00 -1 0 0
75 1 1.3110266168697208e+02 6.6254867024222051e+01 5.6620725859630641e+00 -1 0 0
76 2 3.9055768508796504e+01 6.6123166693456170e+01 4.0815188201689274e+00 0 0 0
77 3 3.9063602494433333e+01 6.6144753924430987e+01 7.1950096633008540e+00 0 0 0
78 1 1.3401318929007263e+02 6.7851871127017915e+01 5.6324053481193488e+00 -1 0 0
79 2 4.1979878209675356e+01 6.7697547780388049e+01 4.0530554220149169e+00 0 0 0
80 3 4.1983580853478067e+01 6.7730882597124136e+01 7.1664906078331665e+00 0 0 0
81 1 4.1074589492374209e+01 6.9431529282720149e+01 5.5955817352460127e+00 0 0 0
82 2 4.4922232029906446e+01 6.9255742174775975e+01 4.0216591932447736e+00 0 0 0
83 3 4.4919107789311234e+01 6.9298903604874909e+01 7.1347879238553151e+00 0 0 0
84 1 4.4013708304495104e+01 7.0993297966767955e+01 5.5554524572344937e+00 0 0 0
85 2 4.7884369325749013e+01 7.0801795466645004e+01 3.9939083136013442e+00 0 0 0
86 3 4.7870694604267065e+01 7.0849249201506950e+01 7.1065825103474474e+00 0 0 0
87 1 4.6970756233392414e+01 7.2539944734338277e+01 5.5204056869690721e+00 0 0 0
88 2 5.0863485472331440e+01 7.2342354812656609e+01 3.9783417829481973e+00 0 0 0
89 3 5.0836339429597778e+01 7.2386964428508364e+01 7.0906892758543592e+00 0 0 0
90 1 4.9943668252277369e+01 7.4077634522233069e+01 5.5004143660214586e+00 0 0 0
91 2 5.3852931446811894e+01 7.3885225777975535e+01 3.9810068279273163e+00 0 0 0
92 3 5.3812715573682354e+01 7.3921113250584568e+01 7.0933432590001182e+00 0 0 0
93 1 5.2927432930991657e+01 7.5614818808996489e+01 5.5021634269645370e+00 0 0 0
94 2 5.6844694961897751e+01 7.5438307298746523e+01 4.0016533457985402e+00 0 0 0
95 3 5.6796605834223215e+01 7.5462868413094867e+01 7.1142626558488731e+00 0 0 0
96 1 5.5916451167851385e+01 7.7161089583864936e+01 5.5253880771382393e+00 0 0 0
97 2 5.9832137630226633e+01 7.7008448044074370e+01 4.0332019525689695e+00 0 0 0
98 3 5.9784636220481808e+01 7.7022794609788008e+01 7.1462266466185520e+00 0 0 0
99 1 5.8905731773639694e+01 7.8725224652882190e+01 5.5623093920674540e+00 0 0 0
100 2 6.2811693041955998e+01 7.8599951585409769e+01 4.0654030543422186e+00 0 0 0
101 3 6.2772558901325375e+01 7.8607586277672866e+01 7.1787480811890987e+00 0 0 0
102 1 6.1890956854079029e+01 8.0312648361651270e+01 5.6012152231354184e+00 0 0 0
103 2 6.5782953681843125e+01 8.0213540922443002e+01 4.0901505068171602e+00 0 0 0
104 3 6.5756062301273175e+01 8.0218083827948035e+01 7.2035916389280015e+00 0 0 0
105 1 6.4869015308251974e+01 8.1923924015500845e+01 5.6324053438641624e+00 0 0 0
106 2 6.8747292772396804e+01 8.1846651724295825e+01 4.1045277414117374e+00 0 0 0
107 3 6.8732254898075396e+01 8.1850232858936721e+01 7.2179441592262226e+00 0 0 0
108 1 1.9907878157799171e+01 5.3706897661254949e-01 5.6520306027493783e+00 0 1 0
109 2 2.3775519030628107e+01 4.7655691281059853e-01 4.1101312215117076e+00 0 1 0
110 3 2.3769443191560381e+01 4.7965351917844412e-01 7.2235575421989360e+00 0 1 0
111 2 2.6729985850302331e+01 2.1356802390215774e+00 4.1104659223690678e+00 0 1 0
112 3 2.6729467486627257e+01 2.1378969471019573e+00 7.2239870992768145e+00 0 1 0
113 2 1.2616987062658890e+02 5.7913282148320135e+01 4.1308075908944737e+00 -1 0 0
114 3 1.2618237170083742e+02 5.7909073248515419e+01 7.2442030115828269e+00 -1 0 0
115 2 1.2906028045031809e+02 5.9533968400733265e+01 4.1206552585749927e+00 -1 0 0
116 3 1.2906974826677651e+02 5.9532672886971973e+01 7.2340319342451869e+00 -1 0 0
117 1 1.2814694290513233e+02 6.1247374546107196e+01 5.6837132197358899e+00 -1 0 0
118 2 3.6093730417216719e+01 6.1145127531322828e+01 4.1101312245654098e+00 0 0 0
119 3 3.6099450078387214e+01 6.1148841058677810e+01 7.2235575452128042e+00 0 0 0
120 1 1.3104118351343070e+02 6.2861672126523466e+01 5.6694333523308487e+00 -1 0 0
121 2 3.8995815771182848e+01 6.2744428948275996e+01 4.0980765240492243e+00 0 0 0
122 3 3.8997635333198403e+01 6.2755740017188437e+01 7.2116198353427876e+00 0 0 0
123 1 3.8079955840085248e+01 6.4464346750382632e+01 5.6520306056743079e+00 0 0 0
124 2 4.1908759405958406e+01 6.4329782328508472e+01 4.0828590500479836e+00 0 0 0
125 3 4.1906738787089779e+01 6.4350925947492243e+01 7.1965121866937665e+00 0 0 0
126 1 4.0989955851814308e+01 6.6053116056513602e+01 5.6299959466297160e+00 0 0 0
127 2 4.4836750473122486e+01 6.5900348476559955e+01 4.0639155941031007e+00 0 0 0
128 3 4.4830232095548070e+01 6.5931659213726832e+01 7.1775410931426293e+00 0 0 0
129 1 4.3913977555944939e+01 6.7626433983524720e+01 5.6034285089829137e+00 0 0 0
130 2 4.7783035326481517e+01 6.7457768592721379e+01 4.0438045005439669e+00 0 0 0
131 3 4.7769942762899625e+01 6.7496379879941642e+01 7.1571849911273437e+00 0 0 0
132 1 4.6855274156204871e+01 6.9184854823361945e+01 5.5761029687741148e+00 0 0 0
133 2 5.0747779688523352e+01 6.9006716823527213e+01 4.0285675773261200e+00 0 0 0
134 3 5.0725341535727942e+01 6.9046945679898585e+01 7.1416397379995082e+00 0 0 0
135 1 4.9814393331780884e+01 7.0732184200152219e+01 5.5555119801659121e+00 0 0 0
136 2 5.3726981529444998e+01 7.0554113709288544e+01 4.0249680025398060e+00 0 0 0
137 3 5.3693948384037277e+01 7.0589763097073515e+01 7.1378968822466931e+00 0 0 0
138 1 5.2788521395265683e+01 7.2275397106270887e+01 5.5494709965628006e+00 0 0 0
139 2 5.6713540462775541e+01 7.2107843237808979e+01 4.0360595445650214e+00 0 0 0
140 3 5.6672334510658793e+01 7.2134932856235466e+01 7.1490924944597189e+00 0 0 0
141 1 5.5772474313338350e+01 7.3823633714140314e+01 5.5613537757834610e+00 0 0 0
142 2 5.9700112216043657e+01 7.3675155209649148e+01 4.0585862945630167e+00 0 0 0
143 3 5.9656785042226467e+01 7.3693344338334441e+01 7.1718712815683663e+00 0 0 0
144 1 5.8760620817224300e+01 7.5386001371666922e+01 5.5873983461227326e+00 0 0 0
145 2 6.2681700036008387e+01 7.5261215241615133e+01 4.0846111563139784e+00 0 0 0
146 3 6.2643223247359735e+01 7.5273119937666550e+01 7.1981024743361957e+00 0 0 0
147 1 6.1747999595856875e+01 7.6969025725140739e+01 5.6184569717389490e+00 0 0 0
148 2 6.5656535632186035e+01 7.6868123196905117e+01 4.1060816830034979e+00 0 0 0
149 3 6.5627549659466553e+01 7.6877255575837623e+01 7.2196096729289145e+00 0 0 0
150 1 6.4730922474261774e+01 7.8574967449959303e+01 5.6450764375256046e+00 0 0 0
151 2 6.8625194673874375e+01 7.8494798547291580e+01 4.1187032026874340e+00 0 0 0
152 3 6.8606712034568119e+01 7.8503596213767608e+01 7.2321425812260767e+00 0 0 0
153 1 6.7707325229943649e+01 8.0201835222919797e+01 5.6620725809544998e+00 0 0 0
154 2 7.1589006493696203e+01 8.0137958842637886e+01 4.1226289765674551e+00 0 0 0
155 3 7.1579325080516682e+01 8.0147085488519068e+01 7.2359889593821096e+00 0 0 0
156 1 7.0676657297312886e+01 8.1845191012291110e+01 5.6694333483195036e+00 0 0 0
157 2 7.4548984789065287e+01 8.1793530500585618e+01 4.1206552544992157e+00 0 0 0
158 3 7.4545372829193980e+01 8.1802377625602588e+01 7.2340319301923781e+00 0 0 0
159 1 2.5708585519838223e+01 4.8176225411638474e-01 5.6702009754550442e+00 0 1 0
160 2 2.9574872710142053e+01 4.3929328425758529e-01 4.1160720364716790e+00 0 1 0
161 3 2.9574794896859494e+01 4.4686757863961968e-01 7.2295459775592370e+00 0 1 0
162 1 2.8665241492221860e+01 2.1444424373928710e+00 5.6679220357376474e+00 0 1 0
163 2 3.2528243763589913e+01 2.1090891070315672e+00 4.1114126939827198e+00 0 1 0
164 3 3.2529863319304454e+01 2.1146095101658688e+00 7.2250123765479328e+00 0 1 0
165 2 1.2324985423291753e+02 5.2891239249667045e+01 4.1312904036912492e+00 -1 0 0
166 3 1.2326282937042305e+02 5.2884596452073843e+01 7.2447949006534511e+00 -1 0 0
167 2 1.2613541411389842e+02 5.4518999519684719e+01 4.1231091841955383e+00 -1 0 0
168 3 1.2614575817237782e+02 5.4513429667118508e+01 7.2365794397792946e+00 -1 0 0
169 1 1.2521729774115543e+02 5.6227726480505652e+01 5.6879573100804732e+00 -1 0 0
170 2 3.3161782327607739e+01 5.6141371731516003e+01 4.1160720397749753e+00 0 0 0
171 3 3.3168380767243221e+01 5.6137651972245294e+01 7.2295459808265479e+00 0 0 0
172 1 1.2810406510483833e+02 5.7851636524905373e+01 5.6787893741208046e+00 -1 0 0
173 2 3.6053339954762556e+01 5.7756922546788793e+01 4.1104659245527309e+00 0 0 0
174 3 3.6055518863909178e+01 5.7756263108434268e+01 7.2239871014124590e+00 0 0 0
175 1 3.5131705131280540e+01 5.9468440173203561e+01 5.6702009785670437e+00 0 0 0
176 2 3.8950641379002292e+01 5.9363831159253429e+01 4.1056995230519044e+00 0 0 0
177 3 3.8948512037426731e+01 5.9367969248647348e+01 7.2193116349899622e+00 0 0 0
178 1 3.8025383619122366e+01 6.1076475465464398e+01 5.6615497775247103e+00 0 0 0
179 2 4.1856408943307763e+01 6.0960037920530731e+01 4.1001239686974733e+00 0 0 0
180 3 4.1850795602992122e+01 6.0970946271504289e+01 7.2138542817492377e+00 0 0 0
181 1 4.0926802380717952e+01 6.2673788636759383e+01 5.6512320998448189e+00 0 0 0
182 2 4.4774165565012488e+01 6.2543801943687505e+01 4.0918000193126733e+00 0 0 0
183 3 4.4765819646528875e+01 6.2562770470549907e+01 7.2055992537620392e+00 0 0 0
184 1 4.3839767196205216e+01 6.4258468330784581e+01 5.6375207441852480e+00 0 0 0
185 2 4.7707538464689698e+01 6.4114823906304991e+01 4.0803828519245311e+00 0 0 0
186 3 4.7695999293545597e+01 6.4141108181392894e+01 7.1941029469187932e+00 0 0 0
187 1 4.6767946419734947e+01 6.5829607157354943e+01 5.6206002657617837e+00 0 0 0
188 2 5.0658561950705874e+01 6.5675414112449502e+01 4.0688373026207794e+00 0 0 0
189 3 5.0641846458907182e+01 6.5705535238543234e+01 7.1823387767504796e+00 0 0 0
190 1 4.9713529901313983e+01 6.7388754938680307e+01 5.6043456944361818e+00 0 0 0
191 2 5.3625867183710703e+01 6.7230706342747141e+01 4.0628197472225063e+00 0 0 0
192 3 5.3601797637946945e+01 6.7259458574043720e+01 7.1761279949338386e+00 0 0 0
193 1 5.2675859525796461e+01 6.8940706005512496e+01 5.5954194239588722e+00 0 0 0
194 2 5.6604321105314746e+01 6.8787763492188773e+01 4.0672383465638147e+00 0 0 0
195 3 5.6572828410523080e+01 6.8810678220359804e+01 7.1805283437520879e+00 0 0 0
196 1 5.5651322656008773e+01 7.0493231473020558e+01 5.5993201341425269e+00 0 0 0
197 2 5.9586832343040165e+01 7.0353972812711334e+01 4.0824221729535228e+00 0 0 0
198 3 5.9551184224018435e+01 7.0369557824172048e+01 7.1958608111855487e+00 0 0 0
199 1 5.8634481095509152e+01 7.2055309067731457e+01 5.6162137989532974e+00 0 0 0
200 2 6.2567317607427370e+01 7.1935332098538041e+01 4.1033985848296330e+00 0 0 0
201 3 6.2532894109378461e+01 7.1945380952817374e+01 7.2170044570338927e+00 0 0 0
202 1 6.1619852337111915e+01 7.3634439140050588e+01 5.6402413201103663e+00 0 0 0
203 2 6.5542549102287680e+01 7.3535294722313168e+01 4.1229409287204897e+00 0 0 0
204 3 6.5514114615842630e+01 7.3543271908434008e+01 7.2365937439049617e+00 0 0 0
205 1 6.4603126974490650e+01 7.5234590234699240e+01 5.6630350483646517e+00 0 0 0
206 2 6.8512112891089103e+01 7.5154366893533151e+01 4.1356388564059774e+00 0 0 0
207 3 6.8491858220203127e+01 7.5163248875640477e+01 7.2492044219828218e+00 0 0 0
208 1 6.7581676981886787e+01 7.6855582045157405e+01 5.6784125607829106e+00 0 0 0
209 2 7.1477087188240873e+01 7.6790557642345547e+01 4.1399116500937394e+00 0 0 0
210 3 7.1464607218448876e+01 7.6801559938590060e+01 7.2533517900171791e+00 0 0 0
211 1 7.0554529432607609e+01 7.8494150108078088e+01 5.6846763064252324e+00 0 0 0
212 2 7.4438706843419027e+01 7.8440522457083361e+01 4.1373320241744969e+00 0 0 0
213 3 7.4432184960936439e+01 7.8453172340036815e+01 7.2507089435198013e+00 0 0 0
214 1 7.3521800313084555e+01 8.0145853910496669e+01 5.6837132149511795e+00 0 0 0
215 2 7.7397745165310312e+01 8.0100705291407991e+01 4.1308075861002251e+00 0 0 0
216 3 7.7395139642787484e+01 8.0113635988261919e+01 7.2442030067944101e+00 0 0 0
217 1 7.6484034603842233e+01 8.1806589657420815e+01 5.6787893699845498e+00 0 0 0
218 2 8.0354508405694588e+01 8.1768006391365120e+01 4.1231091800147679e+00 0 0 0
219 3 8.0354160010688105e+01 8.1779749533806864e+01 7.2365794356188120e+00 0 0 0
220 1 3.1511091224323462e+01 4.5475510184600931e-01 5.6728567877749230e+00 0 1 0
221 2 3.5378339927436002e+01 4.2153195860354897e-01 4.1162308842162174e+00 0 1 0
222 3 3.5379107572539887e+01 4.3098306920243357e-01 7.2297932692328288e+00 0 1 0
223 1 3.4464890046746945e+01 2.1249970573895602e+00 5.6678749131695936e+00 0 1 0
224 2 3.8330656208967390e+01 2.0962989703991521e+00 4.1113231948708062e+00 0 1 0
225 3 3.8331827086132527e+01 2.1028794982538739e+00 7.2249692643052903e+00 0 1 0
226 2 1.2033851834669966e+02 4.7865344949099594e+01 4.1300730664548544e+00 -1 0 0
227 3 1.2035112923237104e+02 4.7858415084175562e+01 7.2436631738666533e+00 -1 0 0
228 2 1.2322175099894980e+02 4.9496260394977853e+01 4.1227053556215694e+00 -1 0 0
229 3 1.2323244414572733e+02 4.9489970303000220e+01 7.2362627703960181e+00 -1 0 0
230 1 1.2230071024106115e+02 5.1202955816824677e+01 5.6875527351592261e+00 -1 0 0
231 2 3.0244666958863757e+01 5.1124302353072522e+01 4.1162308875903602e+00 0 0 0
232 3 3.0252468039589466e+01 5.1118911997184746e+01 7.2297932725772842e+00 0 0 0
233 1 1.2518426088582572e+02 5.2831973737279071e+01 5.6795964055270689e+00 -1 0 0
234 2 3.3131182401607184e+01 5.2748779460552228e+01 4.1114126964597633e+00 0 0 0
235 3 3.3135153434707313e+01 5.2744616682153726e+01 7.2250123789831564e+00 0 0 0
236 1 3.2207063397922411e+01 5.4456826401821338e+01 5.6728567911225563e+00 0 0 0
237 2 3.6021075961996416e+01 5.4368711487070840e+01 4.1088040960952714e+00 0 0 0
238 3 3.6020673727217357e+01 5.4366317042390556e+01 7.2224579748197710e+00 0 0 0
239 1 3.5093300421166902e+01 5.6076560898258244e+01 5.6679220379987489e+00 0 0 0
240 2 3.8915843099627459e+01 5.5982715471682184e+01 4.1082580775328088e+00 0 0 0
241 3 3.8911299566642150e+01 5.5983001439142470e+01 7.2219775705669971e+00 0 0 0
242 1 3.7983374116695288e+01 5.7689928544202722e+01 5.6647203521855607e+00 0 0 0
243 2 4.1817481159561886e+01 5.7588944862808859e+01 4.1085195663817409e+00 0 0 0
244 3 4.1809909895683234e+01 5.7593222125531376e+01 7.2223037189997212e+00 0 0 0
245 1 4.0879780605565941e+01 5.9295303028634450e+01 5.6620548321884234e+00 0 0 0
246 2 4.4728705171351038e+01 5.9185323011253310e+01 4.1074103810767344e+00 0 0 0
247 3 4.4719593115447090e+01 5.9194915791407176e+01 7.2212416415250118e+00 0 0 0
248 1 4.3785658041798591e+01 6.0890738393888228e+01 5.6577801455956447e+00 0 0 0
249 2 4.7652787133677165e+01 6.0770305466179025e+01 4.1031145958041924e+00 0 0 0
250 3 4.7642872787912353e+01 6.0785604675696405e+01 7.2169116243504332e+00 0 0 0
251 1 4.6704433224992520e+01 6.2474525931899812e+01 5.6501509104990140e+00 0 0 0
252 2 5.0592495844539457e+01 6.2344165540626761e+01 4.0961201481035427e+00 0 0 0
253 3 5.0580854650017059e+01 6.2363582438669226e+01 7.2097651941515117e+00 0 0 0
254 1 4.9638873025626104e+01 6.4046466569214445e+01 5.6399855843186764e+00 0 0 0
255 2 5.3548396496497894e+01 6.3909875365984249e+01 4.0901115083798913e+00 0 0 0
256 3 5.3532782673709526e+01 6.3929776221851881e+01 7.2035552479336520e+00 0 0 0
257 1 5.2589839347608567e+01 6.5609093069677144e+01 5.6315784458619769e+00 0 0 0
258 2 5.6517559374719234e+01 6.5473012005009579e+01 4.0902620397791907e+00 0 0 0
259 3 5.6496224984170269e+01 6.5489233755091163e+01 7.2036062950746116e+00 0 0 0
260 1 5.5555420147855330e+01 6.7168196652226783e+01 5.6307234917225317e+00 0 0 0
261 2 5.9494079422646642e+01 6.7040513237539855e+01 4.0995457820204200e+00 0 0 0
262 3 5.9467706142799308e+01 6.7050701456735922e+01 7.2129708308098035e+00 0 0 0
263 1 5.8531230305714267e+01 6.8731857853032679e+01 5.6405660329840748e+00 0 0 0
264 2 6.2471462507105109e+01 6.8618922838222105e+01 4.1162006080804243e+00 0 0 0
265 3 6.2443353599223414e+01 6.8623853108753877e+01 7.2297943347429001e+00 0 0 0
266 1 6.1511786310482030e+01 7.0308136559844669e+01 5.6588247501497504e+00 0 0 0
267 2 6.5445170902901680e+01 7.0212873554558740e+01 4.1346822409836017e+00 0 0 0
268 3 6.5419517517935347e+01 7.0215705410200826e+01 7.2483902652044172e+00 0 0 0
269 1 6.4492272678837779e+01 7.1902547764620493e+01 5.6790597524861690e+00 0 0 0
270 2 6.8413551472762791e+01 7.1824393234868140e+01 4.1491109238065134e+00 0 0 0
271 3 6.8393278735862665e+01 7.1828649526816534e+01 7.2628021693409552e+00 0 0 0
272 1 6.7469470182687971e+01 7.3516866506807204e+01 5.6946764599055335e+00 0 0 0
273 2 7.1377132973204738e+01 7.3452902357714564e+01 4.1561783185117696e+00 0 0 0
274 3 7.1363034549115312e+01 7.3460748014594444e+01 7.2697696905396088e+00 0 0 0
275 1 7.0441988914810565e+01 7.5149366188492777e+01 5.7022193904669862e+00 0 0 0
276 2 7.4337283324545751e+01 7.5096022381957539e+01 4.1557656863785635e+00 0 0 0
277 3 7.4328544440073230e+01 7.5107720088627161e+01 7.2692578215321699e+00 0 0 0
278 1 7.3409798611674546e+01 7.6796374733230437e+01 5.7019176541864365e+00 0 0 0
279 2 7.7295221000521451e+01 7.6750650099291065e+01 4.1498142595418290e+00 0 0 0
280 3 7.7290402988311598e+01 7.6765050951618491e+01 7.2632614877752024e+00 0 0 0
281 1 7.6373498008717149e+01 7.8453889922457833e+01 5.6961966297939508e+00 0 0 0
282 2 8.0251680467539217e+01 7.8413783968934681e+01 4.1408902687791658e+00 0 0 0
283 3 8.0249418586392608e+01 7.8429132727164074e+01 7.2543489651494690e+00 0 0 0
284 1 7.9333765635858640e+01 8.0118530807777020e+01 5.6879573052446970e+00 0 0 0
285 2 8.3206970089997711e+01 8.0082918365044492e+01 4.1312903989579652e+00 0 0 0
286 3 8.3206235353004331e+01 8.0097476561689462e+01 7.2447948959239854e+00 0 0 0
287 1 8.2291092204146736e+01 8.1787796423990784e+01 5.6795964013546154e+00 0 0 0
288 2 8.6161159640765831e+01 8.1756069678693692e+01 4.1227053516071637e+00 0 0 0
289 3 8.6161260447048519e+01 8.1768475260285911e+01 7.2362627663951935e+00 0 0 0
290 1 3.7315073471099296e+01 4.4147272795201264e-01 5.6727076245282460e+00 0 1 0
291 2 4.1183490570234909e+01 4.1325235168657692e-01 4.1161946042638720e+00 0 1 0
292 3 4.1183970839727827e+01 4.2266012664569186e-01 7.2297998433146313e+00 0 1 0
293 1 4.0267326132809913e+01 2.1151852798193982e+00 5.6681359586826963e+00 0 1 0
