+0.000000	+0.000000	+0.000000		+0.00694444
+0.083333	+0.000000	+0.000000		+0.01388889
+0.166667	+0.000000	+0.000000		+0.01388889
+0.250000	+0.000000	+0.000000		+0.01388889
+0.333333	+0.000000	+0.000000		+0.01388889
+0.416667	+0.000000	+0.000000		+0.01388889
+0.500000	+0.000000	+0.000000		+0.00694444
+0.000000	+0.083333	+0.000000		+0.01388889
+0.083333	+0.083333	+0.000000		+0.01388889
+0.166667	+0.083333	+0.000000		+0.01388889
+0.250000	+0.083333	+0.000000		+0.01388889
+0.333333	+0.083333	+0.000000		+0.01388889
+0.416667	+0.083333	+0.000000		+0.01388889
+0.500000	+0.083333	+0.000000		+0.01388889
-0.416667	+0.083333	+0.000000		+0.01388889
-0.333333	+0.083333	+0.000000		+0.01388889
-0.250000	+0.083333	+0.000000		+0.01388889
-0.166667	+0.083333	+0.000000		+0.01388889
-0.083333	+0.083333	+0.000000		+0.01388889
+0.000000	+0.166667	+0.000000		+0.01388889
+0.083333	+0.166667	+0.000000		+0.01388889
+0.166667	+0.166667	+0.000000		+0.01388889
+0.250000	+0.166667	+0.000000		+0.01388889
+0.333333	+0.166667	+0.000000		+0.01388889
+0.416667	+0.166667	+0.000000		+0.01388889
+0.500000	+0.166667	+0.000000		+0.01388889
-0.416667	+0.166667	+0.000000		+0.01388889
-0.333333	+0.166667	+0.000000		+0.01388889
-0.250000	+0.166667	+0.000000		+0.01388889
-0.166667	+0.166667	+0.000000		+0.01388889
-0.083333	+0.166667	+0.000000		+0.01388889
+0.000000	+0.250000	+0.000000		+0.01388889
+0.083333	+0.250000	+0.000000		+0.01388889
+0.166667	+0.250000	+0.000000		+0.01388889
+0.250000	+0.250000	+0.000000		+0.01388889
+0.333333	+0.250000	+0.000000		+0.01388889
+0.416667	+0.250000	+0.000000		+0.01388889
+0.500000	+0.250000	+0.000000		+0.01388889
-0.416667	+0.250000	+0.000000		+0.01388889
-0.333333	+0.250000	+0.000000		+0.01388889
-0.250000	+0.250000	+0.000000		+0.01388889
-0.166667	+0.250000	+0.000000		+0.01388889
-0.083333	+0.250000	+0.000000		+0.01388889
+0.000000	+0.333333	+0.000000		+0.01388889
+0.083333	+0.333333	+0.000000		+0.01388889
+0.166667	+0.333333	+0.000000		+0.01388889
+0.250000	+0.333333	+0.000000		+0.01388889
+0.333333	+0.333333	+0.000000		+0.01388889
+0.416667	+0.333333	+0.000000		+0.01388889
+0.500000	+0.333333	+0.000000		+0.01388889
-0.416667	+0.333333	+0.000000		+0.01388889
-0.333333	+0.333333	+0.000000		+0.01388889
-0.250000	+0.333333	+0.000000		+0.01388889
-0.166667	+0.333333	+0.000000		+0.01388889
-0.083333	+0.333333	+0.000000		+0.01388889
+0.000000	+0.416667	+0.000000		+0.01388889
+0.083333	+0.416667	+0.000000		+0.01388889
+0.166667	+0.416667	+0.000000		+0.01388889
+0.250000	+0.416667	+0.000000		+0.01388889
+0.333333	+0.416667	+0.000000		+0.01388889
+0.416667	+0.416667	+0.000000		+0.01388889
+0.500000	+0.416667	+0.000000		+0.01388889
-0.416667	+0.416667	+0.000000		+0.01388889
-0.333333	+0.416667	+0.000000		+0.01388889
-0.250000	+0.416667	+0.000000		+0.01388889
-0.166667	+0.416667	+0.000000		+0.01388889
-0.083333	+0.416667	+0.000000		+0.01388889
+0.000000	+0.500000	+0.000000		+0.00694444
+0.083333	+0.500000	+0.000000		+0.01388889
+0.166667	+0.500000	+0.000000		+0.01388889
+0.250000	+0.500000	+0.000000		+0.01388889
+0.333333	+0.500000	+0.000000		+0.01388889
+0.416667	+0.500000	+0.000000		+0.01388889
+0.500000	+0.500000	+0.000000		+0.00694444
