+0.000000	+0.000000	+0.000000		+0.00444444
+0.066667	+0.000000	+0.000000		+0.02666667
+0.133333	+0.000000	+0.000000		+0.02666667
+0.200000	+0.000000	+0.000000		+0.02666667
+0.266667	+0.000000	+0.000000		+0.02666667
+0.333333	+0.000000	+0.000000		+0.02666667
+0.400000	+0.000000	+0.000000		+0.02666667
+0.466667	+0.000000	+0.000000		+0.02666667
+0.133333	+0.066667	+0.000000		+0.02666667
+0.200000	+0.066667	+0.000000		+0.05333333
+0.266667	+0.066667	+0.000000		+0.05333333
+0.333333	+0.066667	+0.000000		+0.05333333
+0.400000	+0.066667	+0.000000		+0.05333333
+0.466667	+0.066667	+0.000000		+0.05333333
-0.466667	+0.066667	+0.000000		+0.02666667
+0.266667	+0.133333	+0.000000		+0.02666667
+0.333333	+0.133333	+0.000000		+0.05333333
+0.400000	+0.133333	+0.000000		+0.05333333
+0.466667	+0.133333	+0.000000		+0.05333333
-0.466667	+0.133333	+0.000000		+0.05333333
+0.400000	+0.200000	+0.000000		+0.02666667
+0.466667	+0.200000	+0.000000		+0.05333333
-0.466667	+0.200000	+0.000000		+0.05333333
-0.400000	+0.200000	+0.000000		+0.02666667
-0.466667	+0.266667	+0.000000		+0.02666667
-0.400000	+0.266667	+0.000000		+0.05333333
-0.333333	+0.333333	+0.000000		+0.00888889
